Human (Homo sapiens), ARL1 [TaxId: 9606]
Pig (Sus scrofa), pancreas [TaxId: 9823]
Pumpkin (Cucurbita maxima) [TaxId: 3661]
Meiothermus ruber [TaxId: 504728]
Hottentotta judaicus [TaxId: 6863]
Innkeeper worm (Urechis caupo) [TaxId: 6431]
Spiny bitter cucumber (Momordica cochinchinensis), MCOTI-II [TaxId: 3674]
Arthrobacter sp. [TaxId: 1667]
Emericella nidulans [TaxId: 162425]
Bacteriophage M13 [TaxId: 10870]
Pelagibacter ubique [TaxId: 335992]
Fungus (Neurospora crassa) [TaxId: 5141]
Adeno-associated virus - 1 [TaxId: 85106]
Serratia marcescens [TaxId: 615]
Rhodobacter capsulatus [TaxId: 272942]
Mexican scorpion (Centruroides noxius) [TaxId: 6878]
Nilaparvata lugens [TaxId: 108931]
Unidentified organism [TaxId: 32644]
Foot-and-mouth disease virus - type a [TaxId: 12111]
Moth (Hyalophora cecropia) [TaxId: 7123]
Escherichia coli, gene lysU [TaxId: 562]
Ailuropoda melanoleuca [TaxId: 9646]
Clostridium thermosulfurogenes, also known as Thermoanaerobacter thermosulfurigenes [TaxId: 33950]
Glaciozyma antarctica [TaxId: 105987]
Penicillium canescens [TaxId: 5083]
Rhodopirellula baltica [TaxId: 265606]
Influenza A virus [TaxId: 490450]
Chrysanthemum x morifolium [TaxId: 41568]
Clostridioides difficile [TaxId: 1496]
Pseudomonas sp., CBS-3 [TaxId: 306]
Yellow perch (Perca flavescens) [TaxId: 8167]
Trypanosoma brucei [TaxId: 999953]
Methylomonas sp. j [TaxId: 32038]
Rotavirus a [TaxId: 10941]
Acinetobacter sp. [TaxId: 472]
Sand viper (Vipera ammodytes meridionalis), vipoxin inhibitor [TaxId: 8704]
Bell pepper (Capsicum annuum) [TaxId: 4072]
Thermococcus gorgonarius [TaxId: 71997]
Human (Homo sapiens), HLA-A1 [TaxId: 9606]
Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168) [TaxId: 192222]
Cellulomonas bogoriensis [TaxId: 301388]
Catharanthus roseus [TaxId: 4058]
Streptomyces thermolilacinus [TaxId: 285540]
Streptococcus suis [TaxId: 391295]
Mouse (Mus musculus), cluster 1 [TaxId: 10090]
Lactobacillus rhamnosus [TaxId: 486408]
Sinorhizobium meliloti, CheY2 [TaxId: 382]
Chicken (Gallus gallus), cardiac isoform [TaxId: 9031]
Sanguibacter keddieii [TaxId: 446469]
Purple sea urchin (Strongylocentrotus purpuratus) [TaxId: 7668]
Inky cap fungus (Coprinus cinereus) [TaxId: 5346]
Cow (Bos taurus), s100b [TaxId: 9913]
Baker's yeast (Saccharomyces cerevisiae), Y4 [TaxId: 4932]
Otolemur garnettii [TaxId: 30611]
Influenza A virus [TaxId: 529795]
Flesh fly (Phormia terranovae) [TaxId: 34676]
Archaeoglobus fulgidus [TaxId: 2234]
Pyrococcus abyssi [TaxId: 29292]
Slackia exigua [TaxId: 649764]
Raoultella ornithinolytica [TaxId: 54291]
Vigna unguiculata [TaxId: 138955]
Acidothermus cellulolyticus [TaxId: 28049]
Triatoma infestans [TaxId: 30076]
Avian infectious bronchitis virus (strain beaudette) [TaxId: 11120]
Enterobacter sp. [TaxId: 418698]
Novosphingobium aromaticivorans [TaxId: 279238]
Renilla reniformis [TaxId: 6136]
Ralstonia eutropha [TaxId: 264198]
Bacillus megaterium [TaxId: 1404]
Paracoccus pantotrophus [TaxId: 82367]
Cabbage aphid (Brevicoryne brassicae) [TaxId: 69196]
Bacillus pasteurii [TaxId: 1474]
Salmonella typhimurium [TaxId: 99287]
Mouse (Mus musculus), MBD6 [TaxId: 10090]
Pleurotus cornucopiae [TaxId: 5321]
Australian violet (Viola hederacea) [TaxId: 180952]
Cat (Felis catus) [TaxId: 9685]
Bacillus selenitireducens [TaxId: 439292]
Human (Homo sapiens), calgranulin s100a8, MRP8 [TaxId: 9606]
Neotermes koshunensis [TaxId: 60586]
Lentinus tigrinus [TaxId: 5365]
Worm (Eisenia fetida) [TaxId: 6396]
Aspergillus fumigatus [TaxId: 330879]
Rhizobium leguminosarum [TaxId: 386]
Actinobacillus pleuropneumoniae [TaxId: 715]
Silicibacter pomeroyi [TaxId: 89184]
European lobster (Homarus gammarus) [TaxId: 6707]
Maidenhair fern (Adiantum capillus-veneris) [TaxId: 13818]
Listeria monocytogenes [TaxId: 267410]
Mycoplasma pneumoniae [TaxId: 2104]
Xanthomonas oryzae [TaxId: 360094]
Thale cress (Arabidopsis thaliana), ADF1 [TaxId: 3702]
Cucumaria echinata [TaxId: 40245]
Bacteriophage RB69 [TaxId: 12353]
Arcobacter butzleri [TaxId: 367737]
Vibrio cholerae [TaxId: 345073]
Conus striatus [TaxId: 6493]
Trypanosoma brucei [TaxId: 679716]
Mycobacterium goodii [TaxId: 134601]
Anaeromyxobacter dehalogenans [TaxId: 455488]
Human (Homo sapiens), HLA-DM [TaxId: 9606]
Furze (Ulex europaeus), UEA-I [TaxId: 3902]
Thermoactinomyces vulgaris [TaxId: 2026]
Salmonella typhimurium, strain lt2 [TaxId: 90371]
Sulfolobus acidocaldarius [TaxId: 330779]
Plasmodium falciparum [TaxId: 36329]
Clostridium botulinum C bacteriophage [TaxId: 12336]
Soybean (Glycine max) [TaxId: 3847]
Human (Homo sapiens), E2 S [TaxId: 9606]
Trametes hirsuta [TaxId: 5327]
Thielavia terrestris [TaxId: 578455]
Bacillus thuringiensis, strain Kyushuensis [TaxId: 1428]
Bdellovibrio bacteriovorus [TaxId: 264462]
Vipera ammodytes [TaxId: 8705]
Pseudomonas stutzeri [TaxId: 96564]
Agrobacterium tumefaciens, strain C58 [TaxId: 358]
Thermoanaerobacterium thermosaccharolyticum [TaxId: 1517]
Rickettsia felis [TaxId: 315456]
Barley (Hordeum vulgare), seeds, AMY2 isozyme [TaxId: 4513]
Rhodoblastus acidophilus [TaxId: 1074]
Shigella dysenteriae, toxin I [TaxId: 622]
Desulfovibrio vulgaris [TaxId: 882]
Satellite tobacco necrosis virus [TaxId: 12881]
Bacteriophage HP1 [TaxId: 10690]
Nostoc ellipsosporum [TaxId: 45916]
Saffold virus [TaxId: 434309]
Saccharomonospora viridis [TaxId: 1852]
Pseudozyma antarctica [TaxId: 84753]
Mouse (Mus musculus), H-2DD [TaxId: 10090]
Salmonella typhimurium [TaxId: 602]
Streptomyces galilaeus [TaxId: 33899]
Green abalone (Haliotis fulgens) [TaxId: 6456]
Human (Homo sapiens), fibrinogen-420, alpha-E [TaxId: 9606]
Hepatitis C virus subtype 1a [TaxId: 31646]
Human hepatitis A virus [TaxId: 208726]
Pig (Sus scrofa), liver [TaxId: 9823]
Bacillus cereus (strain ATCC 14579 / DSM 31) [TaxId: 226900]
Dendronephthya sp. [TaxId: 51110]
Butea monosperma [TaxId: 56060]
Soft tick (Ornithodoros moubata) [TaxId: 6938]
Alicyclobacillus acidocaldarius, formerly Bacillus acidocaldarius [TaxId: 405212]
Streptococcus pneumoniae [TaxId: 406556]
Borna disease virus [TaxId: 12455]
Fungus (Candida tenuis) [TaxId: 45596]
Chestnut blight fungus (Endothia parasitica) [TaxId: 5116]
Sweet cherry (Prunus avium), pru av 1 [TaxId: 42229]
Thymus vulgaris [TaxId: 49992]
Bean anthracnose fungus (Colletotrichum lindemuthianum) [TaxId: 290576]
Streptococcus agalactiae [TaxId: 1311]
Trametes maxima [TaxId: 259368]
Thermus aquaticus [TaxId: 271]
Baker's yeast (Saccharomyces cerevisiae), tyrosine-regulated isozyme [TaxId: 4932]
Bacillus anthracis, Dlp-2 [TaxId: 1392]
Paramphistomum epiclitum [TaxId: 54403]
Lima bean (Phaseolus lunatus) [TaxId: 3884]
Human (Homo sapiens), mu type [TaxId: 9606]
White birch (Betula verrucosa), Bet v 1 [TaxId: 3505]
Dictyostelium discoideum [TaxId: 352472]
Simian Mason-Pfizer virus [TaxId: 11855]
Rape (Brassica napus) [TaxId: 3708]
Atlantic sand fiddler crab (Uca pugilator) [TaxId: 6772]
Acinetobacter sp. [TaxId: 1071390]
Ramazzottius varieornatus [TaxId: 947166]
Bacillus thuringiensis, CRY3bb1 [TaxId: 1428]
Ralstonia solanacearum [TaxId: 305]
Honeybee (Apis mellifera) [TaxId: 7460]
Panicum virgatum [TaxId: 38727]
Mesobuthus martensii [TaxId: 34649]
Thermococcus profundus [TaxId: 49899]
Mosquito (Anopheles dirus b), isozyme 1-3 [TaxId: 123217]
Pachyrhizus erosus [TaxId: 109171]
Tasar silkworm (Antheraea mylitta) [TaxId: 34739]
Plasmodium falciparum [TaxId: 137071]
Sulfolobus solfataricus, Sso10b2 [TaxId: 2287]
Tropaeolum majus [TaxId: 4020]
Pyrococcus horikoshii, PH1647 [TaxId: 53953]
Mouse (Mus musculus), IB QA-2 [TaxId: 10090]
Corylus avellana [TaxId: 13451]
Granada virus [TaxId: 904668]
Ornithorhynchus anatinus [TaxId: 9258]
White spot syndrome virus (isolate shrimp/china/tongan/1996) [TaxId: 654913]
Listeria monocytogenes [TaxId: 265669]
Bordetella pertussis [TaxId: 520]
Kluyveromyces marxianus [TaxId: 4911]
BMV (Brome mosaic virus) [TaxId: 12302]
Mouse (Mus musculus), H-2KB [TaxId: 10090]
Chaetomium thermophilum [TaxId: 209285]
Mouse (Mus musculus), ly49-i [TaxId: 10090]
Neisseria gonorrhoeae [TaxId: 521006]
Maize (Zea mays) [TaxId: 4577]
Pyrobaculum islandicum [TaxId: 2277]
Naegleria gruberi [TaxId: 5762]
Sulfolobus sp. [TaxId: 2288]
Artocarpus integer [TaxId: 3490]
Pseudomonas pseudoalcaligenes [TaxId: 330]
Haemophilus influenzae [TaxId: 71421]
Desulfovibrio africanus [TaxId: 873]
Fungus (Penicillium janthinellum), penicillopepsin [TaxId: 5079]
Streptomyces lividans, CelB2 [TaxId: 1916]
Sulfolobus shibatae [TaxId: 2286]
Boletus edulis [TaxId: 36056]
Bacillus cytotoxicus [TaxId: 315749]
Fungus (Penicillium simplicissimum) [TaxId: 69488]
Acetivibrio cellulolyticus [TaxId: 35830]
Streptomyces griseoruber [TaxId: 1943]
Mouse (Mus musculus), H-2KD [TaxId: 10090]
Sulfolobus islandicus rudivirus 1 variant xx [TaxId: 282066]
Streptomyces rubellomurinus [TaxId: 359131]
Red-eared slider turtle (Trachemys scripta) [TaxId: 34903]
Treponema denticola [TaxId: 158]
Trichoderma harzianum [TaxId: 5544]
Aegilops speltoides [TaxId: 58531]
Bacillus sphaericus [TaxId: 1421]
Halobacterium halobium [TaxId: 2242]
Dioscorea japonica [TaxId: 4673]
Yarrowia lipolytica [TaxId: 284591]
Ocimum basilicum [TaxId: 39350]
Alcaligenes eutrophus [TaxId: 106590]
Unidentified phage [TaxId: 38018]
Cryptosporidium hominis [TaxId: 237895]
Xanthobacter autotrophicus [TaxId: 78245]
Clostridium histolyticum [TaxId: 1498]
Paenibacillus thiaminolyticus [TaxId: 49283]
Influenza A virus (a/chicken/nanchang/7-010/2000(h3n6)) [TaxId: 215864]
Argentine common toad (Bufo arenarum) [TaxId: 38577]
Aneurinibacillus thermoaerophilus [TaxId: 143495]
Vaccinia virus [TaxId: 10245]
Acinetobacter baumannii [TaxId: 480119]
Unidentified prokaryotic [TaxId: 2725]
Sea lamprey (Petromyzon marinus), beta [TaxId: 7757]
Terciopelo (Bothrops asper), bap1 [TaxId: 8722]
Methanosarcina acetivorans [TaxId: 2214]
Cow (Bos taurus), beta-arrestin 1 [TaxId: 9913]
Green alga (Chlamydomonas reinhardtii) [TaxId: 3055]
Pig (Sus scrofa), cytosolic form [TaxId: 9823]
Bacillus sp. 707 [TaxId: 1416]
Listeria ivanovii [TaxId: 1638]
Scadoxus multiflorus [TaxId: 82246]
Ochotona princeps [TaxId: 9978]
Thermotoga maritima MSB8 [TaxId: 243274]
Hoeflea phototrophica [TaxId: 411684]
Murine hepatitis virus, MHV [TaxId: 11138]
Fagopyrum esculentum [TaxId: 3617]
Artemisia vulgaris [TaxId: 4220]
Sea snail (Conus geographus), G IVa [TaxId: 6491]
Mouse (Mus musculus), cluster 3.4 [TaxId: 10090]
Arthrobacter, strain b3728 [TaxId: 1663]
Lysobacter enzymogenes, 495 [TaxId: 69]
Flavobacterium meningosepticum [TaxId: 238]
Polybetes pythagoricus [TaxId: 881871]
Punica granatum [TaxId: 22663]
Bifidobacterium adolescentis [TaxId: 1680]
Plasmodium yoelii [TaxId: 73239]
Coriolopsis gallica [TaxId: 76126]
Archaeoglobus fulgidus, AF-Sm1 [TaxId: 2234]
Scorpion (Buthus eupeus) [TaxId: 34648]
Pseudomonas aeruginosa [TaxId: 208964]
Sperm whale (Physeter catodon) [TaxId: 9755]
Streptococcus pneumoniae [TaxId: 171101]
Coxiella burnetii [TaxId: 777]
Edta-degrading bacterium [TaxId: 85561]
Stinging nettle (Urtica dioica), UDA [TaxId: 3501]
Bacillus sp., strain k17 [TaxId: 1409]
Lactobacillus leichmannii [TaxId: 28039]
Xanthomonas axonopodis [TaxId: 92829]
Giant ragweed (Ambrosia trifida), pollen [TaxId: 4214]
Chaetomium thermophilum (strain DSM 1495 / CBS 144.50 / IMI 039719) [TaxId: 759272]
Fall armyworm (Spodoptera frugiperda) [TaxId: 7108]
Xanthomonas axonopodis [TaxId: 190486]
Staphylococcus carnosus [TaxId: 1281]
Thermus brockianus [TaxId: 56956]
Norway rat (Rattus norvegicus), beta isoform [TaxId: 10116]
Bacillus fastidiosus [TaxId: 1458]
Gluconobacter oxydans [TaxId: 442]
Streptomyces lividans [TaxId: 1916]
Fungus (Humicola insolens) [TaxId: 34413]
African horse sickness virus [TaxId: 40050]
Bacillus circulans, subsp. alkalophilus [TaxId: 1397]
Cerrophidion godmani, formerly Bothrops godmani [TaxId: 44722]
Shewanella loihica [TaxId: 323850]
Lactobacillus buchneri [TaxId: 1581]
Slime mold (Physarum polycephalum) [TaxId: 5791]
Chiba virus [TaxId: 99565]
Equine arteritis virus [TaxId: 11047]
Lactococcus lactis, DpsB [TaxId: 1358]
Herbaspirillum seropedicae [TaxId: 757424]
Trichosurus vulpecula [TaxId: 9337]
Herpes simplex virus type 1, different strains [TaxId: 10298]
Methanoculleus marisnigri [TaxId: 2198]
Agkistrodon contortrix [TaxId: 8713]
Butyrivibrio proteoclasticus [TaxId: 515622]
Lamprey (Ichthyomyzon unicuspis) [TaxId: 30308]
Brucella suis [TaxId: 204722]
Infectious bronchitis virus [TaxId: 11120]
Antrodiella faginea [TaxId: 92699]
Bacillus anthracis
Populus nigra [TaxId: 3691]
Citrobacter rodentium [TaxId: 97825]
Acinetobacter baumannii [TaxId: 405416]
Thiobacillus neapolitanus [TaxId: 927]
Brassica juncea [TaxId: 3707]
Rickettsia prowazekii [TaxId: 782]
Mouse (Mus musculus), cluster 2.2 [TaxId: 10090]
Salmonella enterica [TaxId: 588858]
Mouse (Mus musculus), H-2M3 [TaxId: 10090]
Baker's yeast (Saccharomyces cerevisiae), ubc2 (RAD6) [TaxId: 4932]
Human (Homo sapiens), E2 L6 [TaxId: 9606]
Ruegeria pomeroyi [TaxId: 246200]
Bacillus subtilis [TaxId: 224308]
Lethocerus indicus [TaxId: 212017]
Houndshark (Mustelus griseus) [TaxId: 89020]
Horseradish (Armoracia rusticana) [TaxId: 3704]
Pseudomonas sp., B13 [TaxId: 306]
Hemachatus haemachatus [TaxId: 8626]
Taiwan habu (Trimeresurus mucrosquamatus), atrolysin E [TaxId: 103944]
Phormidium sp. [TaxId: 1199]
Erwinia chrysanthemi [TaxId: 556]
Pseudomonas syringae pv. phaseolicola [TaxId: 319]
Bread mold (Rhizopus chinensis) [TaxId: 4843]
Human (Homo sapiens), isoform II, mitochondrial [TaxId: 9606]
Gloeobacter violaceus [TaxId: 33072]
Aspergillus fumigatus [TaxId: 5085]
Pseudomonas stutzeri [TaxId: 316]
Haemophilus influenzae [TaxId: 374933]
Bitter gourd (Momordica charantia) [TaxId: 3673]
Thalassiosira weissflogii [TaxId: 67004]
Human (Homo sapiens), HLA-BW44 [TaxId: 9606]
Silicibacter sp. tm1040 [TaxId: 292414]
Rhodobacter sphaeroides [TaxId: 349102]
Snake (Naja naja oxiana) [TaxId: 8657]
Bacillus stearothermophilus, PcrA [TaxId: 1422]
Desulfomicrobium baculatum [TaxId: 899]
Slime mold (Dictyostelium discoideum), class-I myosin MyoE [TaxId: 44689]
Streptomyces avermitilis [TaxId: 227882]
Thermus sp. [TaxId: 405418]
Canine parvovirus [TaxId: 10788]
Vaccaria hispanica [TaxId: 39387]
Triticum kiharae [TaxId: 376535]
Yersinia pseudotuberculosis [TaxId: 633]
Human (Homo sapiens), blood isozyme [TaxId: 9606]
Avian myeloblastosis virus [TaxId: 11866]
Escherichia coli K-12 MG1655 [TaxId: 511145]
Acidaminococcus fermentans [TaxId: 591001]
Caldicellulosiruptor saccharolyticus [TaxId: 351627]
Baker's yeast (Saccharomyces cerevisiae), smt3 [TaxId: 4932]
Rhodobacter sphaeroides [TaxId: 272943]
Methanococcus maripaludis [TaxId: 39152]
Bullfrog (Rana catesbeiana) [TaxId: 8400]
Fungus (Rhodosporidium toruloides) [TaxId: 5286]
Theiler's murine encephalomyelitis virus, strain da [TaxId: 12124]
Thiomicrospira crunogena [TaxId: 317025]
Peromyscus maniculatus [TaxId: 10042]
Shewanella oneidensis [TaxId: 211586]
Bovine rotavirus [TaxId: 10927]
Red alga (Porphyridium purpureum) [TaxId: 35688]
Bradyrhizobium japonicum [TaxId: 224911]
African swine fever virus ba71v [TaxId: 10498]
Rabies virus [TaxId: 11292]
Clostridium sardiniense [TaxId: 29369]
Staphylococcus xylosus [TaxId: 1288]
Human (Homo sapiens), isoform X [TaxId: 9606]
Foot-and-mouth disease virus [TaxId: 12122]
Pantoea stewartii subsp. stewartii [TaxId: 66271]
Saccharomyces cerevisiae [TaxId: 764097]
Staphylococcus aureus [TaxId: 93061]
Vibrio parahaemolyticus [TaxId: 223926]
Candida rugosa, lipase 2 isoform [TaxId: 5481]
Porphyromonas gingivalis [TaxId: 837]
Pseudomonas oleovorans [TaxId: 301]
Pseudomonas syringae pv. savastanoi [TaxId: 29438]
Sulfur-oxidizing endosymbiont of Riftia pachyptila [TaxId: 35843]
Leptospira interrogans [TaxId: 267671]
Pedobacter heparinus (Flavobacterium heparinum) [TaxId: 984]
Enterobacteria phage [TaxId: 10710]
Plasmodium yoelii
Malaria parasite (Plasmodium knowlesi) [TaxId: 5850]
Golden needle mushroom (Flammulina velutipes) [TaxId: 38945]
Barley (Hordeum vulgare), 1,3-beta-glucanase [TaxId: 4513]
Human (Homo sapiens), III [TaxId: 9606]
Klebsiella pneumoniae [TaxId: 1244085]
Streptomyces sp. r1128 [TaxId: 140437]
Amycolatopsis balhimycina [TaxId: 208443]
Staphylococcus aureus [TaxId: 1280]
Yellow lupine (Lupinus luteus) [TaxId: 3873]
Methanothermus fervidus [TaxId: 2180]
Human hepatitis C virus (HCV), different isolates [TaxId: 11103]
Magnaporthe oryzae [TaxId: 318829]
Human (Homo sapiens), pyst1 (mkp3) [TaxId: 9606]
Equisetum arvense [TaxId: 3258]
Rhizobium etli [TaxId: 347834]
Pseudonaja textilis [TaxId: 169397]
Spinach (Spinacia oleracea), chloroplast [TaxId: 3562]
Haloferax mediterranei [TaxId: 523841]
Ochrobactrum anthropi [TaxId: 529]
Sinorhizobium meliloti [TaxId: 266834]
Spirulina platensis [TaxId: 118562]
Human (Homo sapiens), HLA-DR group [TaxId: 9606]
Common earthworm (Lumbricus terrestris) [TaxId: 6398]
Malaria parasite (Plasmodium cynomolgi) [TaxId: 5827]
Agrobacterium radiobacter [TaxId: 311403]
Bacteriophage MS2 [TaxId: 12022]
Dengue virus type 3 [TaxId: 408870]
Dengue virus 4 [TaxId: 11070]
Galerina marginata [TaxId: 109633]
Methanothermus fervidus, histone A [TaxId: 2180]
Red algae (Corallina pilulifera) [TaxId: 78447]
Suid herpesvirus 1 [TaxId: 10345]
Arsenite-oxidising bacterium [TaxId: 97708]
Burkholderia glumae [TaxId: 337]
Mycobacterium tuberculosis, TB, gene InhA [TaxId: 1773]
Bovine papillomavirus [TaxId: 10571]
Bartonella grahamii [TaxId: 634504]
Anaplasma phagocytophilum [TaxId: 212042]
Human (Homo sapiens), HLA-DR2 [TaxId: 9606]
Clytia gregaria [TaxId: 27801]
Aster yellows [TaxId: 322098]
Streptococcus pyogenes [TaxId: 1115816]
Human (Homo sapiens), ARL5B [TaxId: 9606]
Mouse (Mus musculus), I-EK [TaxId: 10090]
Microcebus murinus [TaxId: 30608]
Pseudomonas aeruginosa [TaxId: 20894]
Salmonella enterica [TaxId: 28901]
Avian infectious bronchitis virus [TaxId: 11127]
Tuber melanosporum [TaxId: 656061]
Klebsiella pneumoniae
Flax (Linum usitatissimum) [TaxId: 4006]
Andaman cobra (Naja sagittifera), calcium-free isoform 5 [TaxId: 195058]
Human rhinovirus A 2 (HRV-2) [TaxId: 12130]
Herpes simplex virus 1 [TaxId: 10298]
Sweet violet (Viola odorata) [TaxId: 97441]
Flavobacterium sp. [TaxId: 239]
Grape (Vitis vinifera) [TaxId: 29760]
Human (Homo sapiens), HLA-DR1 [TaxId: 9606]
Wheat (Triticum aestivum), also known as Triticum vulgare [TaxId: 4565]
Chlorella sorokiniana [TaxId: 3076]
Lactobacillus sp., strain 30a [TaxId: 1591]
Human papillomavirus type 11 [TaxId: 10580]
Streptococcus pneumoniae [TaxId: 406562]
Ureaplasma urealyticum [TaxId: 2130]
Scorpion (Buthus martensii), toxin m8 [TaxId: 34649]
Penicillium brevicompactum [TaxId: 5074]
Cow (Bos taurus) [TaxId: 9913]
Neurospora crassa [TaxId: 367110]
Mycobacterium leprae [TaxId: 272631]
Thermochromatium tepidum [TaxId: 1050]
Xanthomonas oryzae [TaxId: 291331]
Streptomyces albus [TaxId: 1888]
Coral (Montipora efflorescens) [TaxId: 105610]
Enterococcus hirae [TaxId: 1354]
Leishmania mexicana mexicana [TaxId: 44270]
Photobacterium profundum [TaxId: 298386]
Mouse (Mus musculus), kif2c [TaxId: 10090]
Ferroplasma acidiphilum [TaxId: 74969]
Streptococcus suis [TaxId: 1307]
Volvariella volvacea, different isoforms [TaxId: 36659]
Vaucheria frigida [TaxId: 195983]
Sulfolobus islandicus [TaxId: 426118]
Escherichia coli, beta-isoform [TaxId: 562]
Cellulomonas fimi [TaxId: 1708]
Clostridium josui [TaxId: 1499]
Pasteurella multocida [TaxId: 747]
Cow and mouse (Bos taurus) and (Mus musculus), CRABP-I, identical sequences [TaxId: 9913]
Bacteroides ovatus [TaxId: 411476]
Feline immunodeficiency virus [TaxId: 11673]
Brevibacillus thermoruber [TaxId: 33942]
Agkistrodon rhodostoma [TaxId: 8717]
Cellulosimicrobium cellulans [TaxId: 1710]
Shewanella oneidensis [TaxId: 70863]
Nitrosomonas europaea [TaxId: 915]
Sorangium cellulosum [TaxId: 448385]
Psychrobacter arcticus [TaxId: 334543]
Timothy grass (Phleum pratense) [TaxId: 15957]
Human (Homo sapiens), CRABP-II [TaxId: 9606]
Salmonella enterica [TaxId: 550537]
Sulfurospirillum deleyianum [TaxId: 525898]
Stigmatella aurantiaca [TaxId: 378806]
Centruroides sculpturatus, variant 3 [TaxId: 218467]
Influenza A virus (a/turkey/turkey/1/2005(h5n1)) [TaxId: 375457]
Mustela putorius [TaxId: 9669]
Namalycastis sp. [TaxId: 243920]
Many-banded krait (Bungarus multicinctus), gamma-bungarotoxin [TaxId: 8616]
Human (Homo sapiens), mitochondrial [TaxId: 9606]
Plasmodium berghei [TaxId: 5821]
Influenza A virus (a/duck/ukraine/1/1963(h3n8)) [TaxId: 385580]
Salinibacter ruber [TaxId: 146919]
Pedobacter heparinus [TaxId: 984]
AKV murine leukemia virus [TaxId: 11791]
Caulobacter crescentus [TaxId: 155892]
Zhaoermia mangshanensis [TaxId: 242058]
Mouse (Mus musculus), I-AU [TaxId: 10090]
Ascaris lumbricoides [TaxId: 6252]
Physcomitrella patens [TaxId: 3218]
Trypanosoma brucei [TaxId: 185431]
Vitreoscilla stercoraria [TaxId: 61]
Cryptosporidium parvum [TaxId: 353152]
Alkaliphilus metalliredigens [TaxId: 293826]
Aspergillus flavus [TaxId: 5059]
CMV (Cucumber mosaic virus), strain fny [TaxId: 12305]
TBSV (Tomato bushy stunt virus) [TaxId: 12145]
Eubacterium rectale
Streptobacillus moniliformis [TaxId: 519441]
Murine herpesvirus 68 [TaxId: 33708]
Pig roundworm (Ascaris suum) [TaxId: 6253]
Human fetus (Homo sapiens), gamma-chain [TaxId: 9606]
Hydra vulgaris [TaxId: 6087]
Neisseria polysaccharea [TaxId: 489]
Trypanosoma cruzi [TaxId: 5693]
Bacillus sp. 1139 [TaxId: 1411]
Influenza A virus (a/flat-faced bat/peru/033/2010(h18n11)) [TaxId: 1395524]
Bartonella henselae [TaxId: 38323]
Hericium erinaceus [TaxId: 91752]
Squid (Ommastrephes sloani pacificus) [TaxId: 6634]
Candidatus actinomarina [TaxId: 1389454]
Thermosynechococcus elongatus [TaxId: 146786]
Pig roundworm (Ascaris suum), isoform B [TaxId: 6253]
Thermus scotoductus [TaxId: 37636]
Bacillus sp. [TaxId: 294830]
Klebsiella pneumoniae [TaxId: 573]
Nocardia farcinica [TaxId: 247156]
Thale cress (Arabidopsis thaliana) [TaxId: 3702]
Bacillus sp. [TaxId: 535911]
Human rhinovirus B 14 (HRV-14) [TaxId: 12131]
Helicobacter pylori J99 [TaxId: 85963]
Streptomyces verticillus [TaxId: 29309]
Lager yeast (Saccharomyces pastorianus) [TaxId: 27292]
Escherichia coli [TaxId: 316385]
Pseudomonas phage [TaxId: 161736]
Thermoplasma acidophilum [TaxId: 2303]
Photosynthetic prokaryote (Prochlorothrix hollandica) [TaxId: 1223]
Anaerococcus prevotii [TaxId: 525919]
Adam's apple (Ervatamia coronaria) [TaxId: 52861]
Equine herpesvirus 1 [TaxId: 10326]
Streptomyces albus G [TaxId: 1962]
Peanut (Arachis hypogaea) [TaxId: 3818]
Taeniopygia guttata [TaxId: 59729]
Oxyuranus scutellatus [TaxId: 8667]
Rous sarcoma virus, strain pr-C [TaxId: 11886]
Lactococcus lactis [TaxId: 1358]
Methanococcoides burtonii [TaxId: 29291]
Human (Homo sapiens), HLA-B08 [TaxId: 9606]
Haemophilus influenzae [TaxId: 656912]
Betula pendula [TaxId: 3505]
Yersinia pestis [TaxId: 377628]
Thielavia arenaria [TaxId: 113610]
Streptomyces violaceoruber [TaxId: 1935]
Ruminococcus albus [TaxId: 697329]
Scots pine (Pinus sylvestris) [TaxId: 3349]
Polyphemus moth (Antheraea polyphemus) [TaxId: 7120]
Bacteriophage HK97 [TaxId: 37554]
Alcaligenes sp. AL3007 [TaxId: 206162]
Cupriavidus metallidurans [TaxId: 266264]
Talaromyces trachyspermus [TaxId: 28566]
Adeno-associated virus, aav-2 [TaxId: 272636]
Vibrio vulnificus [TaxId: 216895]
Prosthecochloris vibrioformis [TaxId: 1098]
Geobacillus sp. [TaxId: 575526]
Nicotiana suaveolens [TaxId: 157071]
Grifola frondosa [TaxId: 5627]
Cnidopus japonicus [TaxId: 380086]
Dryopteris crassirhizoma [TaxId: 97234]
Trichoderma longibrachiatum [TaxId: 5548]
Apostichopus japonicus [TaxId: 307972]
Rhodococcus sp., strain rha1 [TaxId: 1831]
Pyrococcus horikoshii [TaxId: 53953]
Burkholderia vietnamiensis [TaxId: 60552]
Pandoraea pnomenusa [TaxId: 93220]
Gardnerella vaginalis [TaxId: 2702]
Clostridium pasteurianum, MOP II [TaxId: 1501]
Pelosinus fermentans [TaxId: 1122947]
Bark scorpion (Centruroides sculpturatus), cse-v5 [TaxId: 218467]
Chicken (Gallus gallus), mitochondria [TaxId: 9031]
Mumps virus [TaxId: 11161]
Lolium perenne [TaxId: 4522]
